1.262961098698842377e-01,6.810389563246681544e-01,1.498968966892123899e-05,0.000000000000000000e+00,1.736223138597199345e-01,1.352055319249699170e-02
1.809858174213355708e-01,1.418636792049337458e+00,2.852296844679184290e-11,0.000000000000000000e+00,2.744146198464667563e-01,2.684148279595100365e-05
1.336101183562747596e-01,7.796826878706479835e-01,3.849336619334301694e-04,0.000000000000000000e+00,1.461489885707705494e-01,2.106515063972322441e-03
2.053171198796605312e-01,1.746792067276194516e+00,2.561351291287779478e-08,0.000000000000000000e+00,2.730296765156090544e-01,8.821604728467172902e-04
1.564514070348931307e-01,1.087742208552144207e+00,5.636395740393390289e-08,0.000000000000000000e+00,2.620773255427154558e-01,4.219505903506434621e-04
1.486474851137743747e-01,9.824910346678042972e-01,1.547411496785925249e-08,0.000000000000000000e+00,3.083188231878851160e-01,6.281858949404779159e-04
2.042300694330690114e-01,1.732131062626002915e+00,5.117919790788412289e-08,0.000000000000000000e+00,2.989752573210726627e-01,4.703671801276829156e-03
1.397939265717225987e-01,8.630834548606648449e-01,1.099590104279922705e-07,0.000000000000000000e+00,2.132822735702225858e-01,1.042203749501958987e-03
1.135365501498998703e-01,5.089512993298669352e-01,3.876276548544177426e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.675001452414938809e-03
1.406391741539043672e-01,8.744832742267173442e-01,1.417669710455973697e-05,0.000000000000000000e+00,-8.134649117203760493e-01,7.785861745201075150e-03
9.794709663159181789e-02,2.986969811034166922e-01,1.313356311733857756e-04,0.000000000000000000e+00,-3.312195635576287711e-01,1.193151871378438783e-01
1.186824699434108621e-01,5.783541078736057495e-01,1.880113430966119659e-03,0.000000000000000000e+00,-7.725943671625715159e-02,4.021681074557837375e-03
1.164316108469006655e-01,5.479968638429043581e-01,3.795258655885291682e-06,1.769559365931899497e-01,0.000000000000000000e+00,1.520007433679889611e-03
1.971825395008454107e-01,1.637081316376719498e+00,5.869604152891102695e-10,0.000000000000000000e+00,3.473362711985673035e-01,4.458344643437745864e-05
1.885832489316621730e-01,1.521103038258668327e+00,1.584970913924369346e-07,0.000000000000000000e+00,2.088717016147812189e-01,1.341343638264546299e-02
1.819509505142536121e-01,1.431653502366409203e+00,1.330166390072371702e-09,-1.717190651096202336e-01,3.756570144496854669e-01,1.382957532662227294e-04
1.740705137998622143e-01,1.325370376613141943e+00,5.843219230834974058e-07,0.000000000000000000e+00,2.758787160502745306e-01,3.405698126574342992e-03
1.062986654786776675e-01,4.113342465472071274e-01,2.489474126169889841e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.502432914755926219e-03
1.414863026751854436e-01,8.859084617410172280e-01,8.619966543692779773e-03,0.000000000000000000e+00,2.201862316424042787e-01,6.818636814895010723e+00
1.230278493597234957e-01,6.369600612855776944e-01,4.306946510579489494e-07,0.000000000000000000e+00,1.461456145664945527e-01,2.775735174725691909e-03
1.405157801589959066e-01,8.728190644940124754e-01,1.084822550241183560e-06,0.000000000000000000e+00,3.465346940543714838e-01,2.419986461781700390e-03
1.162777033473394450e-01,5.459211197283221351e-01,6.091519013301195891e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.041181457159452619e-03
9.068991987310297265e-02,2.008197367334987882e-01,1.007476815809361026e-03,1.612985134345167326e-01,-7.735672177292371998e-01,9.662377332790571564e-04
1.244177894238533144e-01,6.557061257461466175e-01,1.053996890566572306e-05,0.000000000000000000e+00,0.000000000000000000e+00,9.756480165676298735e-03
8.801187553227206306e-02,1.647010628877257632e-01,1.220969085951288755e-03,0.000000000000000000e+00,-3.416151585267573343e-01,1.759291984212782087e-03
1.135793034625725839e-01,5.095279114989444968e-01,8.433140873378599294e-06,3.278831303767136829e-01,-5.755726188211308658e-01,6.541511834880676599e-03
1.041567888634580691e-01,3.824468447579588148e-01,2.505612635793776077e-02,0.000000000000000000e+00,-4.793387668106690036e-01,1.205263412443062648e-01
1.141745754564712362e-01,5.175563203902167064e-01,2.301826446669860734e-05,0.000000000000000000e+00,0.000000000000000000e+00,9.138502221836901016e-03
9.389399583638956270e-02,2.440329774295519061e-01,1.237164421392609190e-04,2.424587478980841093e-01,-7.546632729882402080e-01,1.605233254390913463e-04
1.120750310595076404e-01,1.143010716481333677e+00,1.484500258370890363e-02,0.000000000000000000e+00,3.945826239474958808e-01,2.157049350926283360e+00
1.596318344411745138e-01,1.130636502132807752e+00,7.413516079130028482e-07,0.000000000000000000e+00,3.474609654947800608e-01,1.200104246349638012e-02
1.236536445742732887e-01,6.454001355979980259e-01,2.056316217704769016e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.703265657401422342e-03
1.392330993823150398e-01,8.555196016304499329e-01,1.193950239487190892e-07,5.346128734456936371e-01,-7.251097743887610081e-01,6.803955327279024342e-05
1.517283893954173568e-01,1.024043063961009636e+00,5.936988866530295276e-06,0.000000000000000000e+00,8.326730667838344591e-02,3.249142280963978648e-03
1.265048603535437743e-01,6.838543655094565521e-01,3.339267734882294677e-05,-1.757937416347552240e-01,0.000000000000000000e+00,5.432599344610818809e-03
-9.117276283905051404e-02,-9.366457965940161445e-01,2.152396915445241025e-06,-7.113869724651256110e-01,4.652926546347507797e-01,7.725667179214402297e-03
1.008568359014160309e-01,3.379405149242234452e-01,3.317389065503990268e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.051735010564466180e-02
1.251735673011978023e-01,6.658992708839848174e-01,7.085328080694888844e-06,0.000000000000000000e+00,-1.428558758524434424e-01,7.806186920489109095e-03
1.122052871818929598e-01,4.909966104506384155e-01,7.272447364236591869e-06,0.000000000000000000e+00,2.741528658081159309e-01,2.415530959428392570e-03
1.510824647910964658e-01,1.015331505396901646e+00,1.471345939713808227e-05,0.000000000000000000e+00,3.659810382118842687e-01,3.818886465820778720e-03
1.177351653526626518e-01,5.655778498318058123e-01,3.436511151433856362e-07,0.000000000000000000e+00,2.841208695162631415e-01,1.220055059022140311e-03
1.196063914778978665e-01,5.908149995976270663e-01,4.285420077028391131e-07,3.405602088861157672e-01,0.000000000000000000e+00,1.046053346830303106e-03
9.969449399504526355e-02,3.222640574536000946e-01,3.794010441829096160e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.957334296057237346e-04
1.596725214310703023e-01,1.131185245891604518e+00,3.850872282033448363e-08,-4.477200794992899913e-01,5.735971198319284037e-01,4.952104858690380878e-04
8.935893404433313536e-02,1.138262837603286837e+00,2.874424134348651090e-05,0.000000000000000000e+00,3.153265580958270475e-01,4.328582708773195606e-03
9.552168938913882523e-02,2.659856134095734959e-01,7.191448814331187142e-03,0.000000000000000000e+00,-2.482857420634879686e-01,2.385767047692458412e-02
1.669532612520550074e-01,1.259996184663336294e+00,4.641347611404160132e-07,0.000000000000000000e+00,3.746747791545121387e-01,7.740576075777675627e-05
7.585437861703044071e-02,2.249817800063785567e-01,1.176379088606873714e-02,6.536310382473121683e-01,-9.476252643814305765e-01,7.004820932609324979e-02
1.171047489286084764e-01,5.570754494569237769e-01,2.546049000646045978e-05,4.522508570549276241e-01,0.000000000000000000e+00,1.780122525534420699e-04
1.117906712914257944e-01,4.854047029938666213e-01,2.496238870939279053e+01,1.587391978965556338e-01,0.000000000000000000e+00,4.260364626363514162e+02
1.403425693556408782e-01,8.704829775153319904e-01,1.385820838839296482e-03,-9.440077729793143468e-02,0.000000000000000000e+00,1.846828472260865148e-02
6.793233599090105213e-02,-3.784999977556276207e-02,1.646945925707064742e-03,-3.056798178043885761e-01,0.000000000000000000e+00,3.056272098582374103e-03
1.591752850928385699e-01,1.124479039854968887e+00,2.046306439243577940e-07,0.000000000000000000e+00,2.911086960401702006e-01,2.924999702518410482e-04
9.316122937935657211e-02,2.341501863707282083e-01,1.090361718649055390e-03,0.000000000000000000e+00,-2.972641251039560562e-01,4.575580761339861913e-03
1.305930029955269245e-01,7.389909771291777174e-01,4.612606295888668285e-07,0.000000000000000000e+00,2.059440150905034184e-01,1.680437617803626574e-04
1.043141635001625656e-01,3.845693500085489713e-01,5.344472819062408460e-03,3.790763308647656649e-01,0.000000000000000000e+00,2.435616218870514244e-02
1.735099227398155530e-01,1.317809708049902273e+00,2.661633078314298338e-07,-3.780519081983640950e-01,6.001941695150391221e-01,5.472300873393932084e-03
1.492927281713139209e-01,9.911934012385121839e-01,1.396702369218227951e-07,0.000000000000000000e+00,3.967615267031227577e-01,9.145668015044280952e-03
7.778865621607244929e-02,1.331842551537073538e-01,1.663866723075152661e-03,0.000000000000000000e+00,-5.695797284764566593e-01,3.972765867063639267e-03
2.401057743597913574e-01,1.670352864779611757e+00,8.984503706945474240e-05,0.000000000000000000e+00,2.751175878210826986e-01,2.338061080670437303e-02
9.414999747298202770e-02,2.474856609699591092e-01,6.297771753828881013e-04,1.942045157076416617e-01,-6.127926578217589570e-01,5.179568835573826122e-04
1.082755712053371927e-01,4.379966927496108942e-01,2.578734758559958045e-05,0.000000000000000000e+00,-2.066445558527775228e-01,1.299552629920007440e-05
1.545003662181821946e-01,1.061428601326093180e+00,3.019485124753416611e-10,0.000000000000000000e+00,1.806542953689315167e-01,1.412582649016300692e-05
1.078477196789030534e-01,4.322262768150875178e-01,1.574986183023299648e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.073770598013392377e-04
8.789423944036901803e-02,1.631145097559658086e-01,8.125918357212892228e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.345603902983272627e-04
2.819993096644846098e-01,9.318886557486464328e-01,3.344255724060042796e-04,0.000000000000000000e+00,2.982293656140516114e-01,1.215974016394135923e-02
9.436842117171771738e-02,2.504315324085080730e-01,4.990378952249177689e-04,6.215477297539917512e-01,-7.628970942363630936e-01,6.228886972265365325e-04
-6.906532457222933075e-03,8.970607268473536067e-01,1.528750259501630143e-04,0.000000000000000000e+00,3.033767374190871613e-01,5.487856898223755948e-03
1.336267951917949892e-01,7.799076076651976219e-01,1.714951216746771396e-04,1.369915393284961980e-01,0.000000000000000000e+00,5.114600716671067505e-04
9.429554699272908735e-02,2.494486813546483717e-01,5.283094852152609572e-02,5.608751151624844500e-01,-9.529985163119836233e-01,2.696321561555605206e-01
1.804040793586220714e-01,1.410790914731151702e+00,1.239881789613869190e-01,9.327767291829951457e-01,-9.880435520096880753e-01,2.117801691392329211e+00
9.953127956158019929e-02,3.200627911043587570e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.526326308090057760e-01,5.460294870763673782e+08
1.214432861090663507e-01,6.155891219154229210e-01,2.083093727326951472e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.196109809678703506e+00
1.273640120326188230e-01,6.954417088582721673e-01,6.118363490644717056e-04,0.000000000000000000e+00,3.794224059089959522e-01,2.255521328930008840e-02
1.043642243100659228e-01,1.167332863932427633e+00,5.697975447626020323e-04,-7.550852641963603507e-01,6.479341196090223631e-01,7.649345882370820610e-03
1.971419243818480216e-01,1.636533541937772895e+00,1.307718249960065481e-03,0.000000000000000000e+00,1.433168959167207546e-01,1.093678934050944414e-02
1.189221034693460077e-01,5.815860353789878978e-01,4.847682949738913241e-03,1.828802504049567845e-01,0.000000000000000000e+00,3.722502334957928510e-02
1.207417606913818164e-01,6.061276774689858815e-01,1.602782799848790352e-01,0.000000000000000000e+00,7.803936208686743092e-02,9.502663841957469382e-01
1.064715397267775449e-01,6.018389788803412133e-01,2.690223015544522584e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.354940612965686245e-04
9.712225979855619584e-02,2.875724406713674464e-01,3.888996949182793649e-05,0.000000000000000000e+00,-5.086912282283144737e-01,1.947594414793793092e-05
9.720591084627255851e-02,2.887006389103805026e-01,9.348860014440694803e-04,2.890713585601424884e-01,-6.044813672775180002e-01,7.804844895115395018e-04
1.197641007439474575e-01,5.929420179804274493e-01,8.132925972756116376e-04,0.000000000000000000e+00,2.618537283958699002e-01,6.263656685104469074e-04
1.014347558477839417e-01,6.676154013942832144e-01,2.530952069891628825e-08,0.000000000000000000e+00,0.000000000000000000e+00,9.024451756927746567e-04
1.266720798260621839e-01,6.861096476556366452e-01,1.376101105226755440e-04,0.000000000000000000e+00,-1.712350352004429477e-01,2.773926245280260855e-04
1.120763808480443741e-01,4.892580560294347292e-01,2.427313594928468313e-05,0.000000000000000000e+00,1.267568341099520879e-01,8.109761712331820752e-04
1.184158707790562426e-01,5.747584959122695736e-01,6.535424592613148894e-09,0.000000000000000000e+00,2.194907311358291480e-01,4.182051283202741637e-05
9.381008752178894572e-02,2.429013094426552832e-01,1.207801397178894474e-03,4.361857681576528090e-01,-7.434957332250159423e-01,5.755567130505939884e-03
5.092412741292094008e-02,8.324009340281609548e-01,3.141037909795956390e-07,0.000000000000000000e+00,2.618847033657246692e-01,2.298176675895955517e-06
7.386293992933791464e-02,-8.169778789582436695e-02,7.547742780099313134e-04,5.379782502371297515e-01,-8.518992157025327971e-01,1.393447942476285298e-03
9.158353706901802005e-02,2.128719150899688606e-01,6.558842769427784825e-02,4.818370335296419116e-01,-6.909766382003014185e-01,1.265572861394098358e-01
1.483080887813799653e-01,9.779136102961071275e-01,1.244988295210390638e-05,0.000000000000000000e+00,2.383543948031570103e-01,1.347717692076808894e-02
5.345179259100309166e-02,1.027019735836821379e+00,1.215523623673230963e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.009206921240845837e-04
8.785128577831355368e-02,1.625351954830057399e-01,1.108981906273719901e-03,5.908887534320983459e-01,-8.848262235398907105e-01,2.921664375170041766e-03
1.064026862869136003e-01,4.127371709083031970e-01,3.044709747302523130e-05,5.755148158995471164e-01,-3.164373467401780382e-01,1.245914377131504070e-04
7.178939486402144410e-02,-7.706078279466563319e-02,1.640655534010260631e-04,0.000000000000000000e+00,-7.681271492803573020e-01,3.006493898273533954e-04
9.723125796493405082e-02,2.890424944569472410e-01,3.488685163105681355e-03,-1.431480036635469910e-01,0.000000000000000000e+00,4.320161153346198900e-03
1.573349537296549749e-01,1.099658566473877608e+00,4.705396726887921266e-02,9.000141103786364338e-01,-9.669686587918275844e-01,1.527956360778822464e+00
7.135590290047584550e-02,-3.221099339718802579e-02,1.287326643102026371e-03,-2.551563683949128469e-01,0.000000000000000000e+00,4.710960805641897634e-04
8.940904178171095451e-02,1.835445866122612790e-01,4.747028274521175356e-04,3.794907152462107525e-01,-6.533495288336522711e-01,1.643767733855380515e-03
1.329636373637898550e-01,7.709636253222625912e-01,9.487393513272559002e-04,0.000000000000000000e+00,2.536253628225680345e-01,1.485009666286288797e-02
8.940732667709064274e-02,1.835214550668091693e-01,8.009461601687848905e-04,-1.252452062463779714e-01,0.000000000000000000e+00,6.037667325243929696e-04
3.857924426734558876e-02,-2.948301910689740124e-01,1.173992195671995321e-03,0.000000000000000000e+00,-5.560079117616429922e-01,3.473023124121987749e-04
2.063955127567745351e-01,1.088700398690970017e+00,2.687952544550875993e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.004336299320104322e-04
6.138704100811528397e-01,2.037790289328841542e+00,4.401911504102054367e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.427666383719962129e-01,9.031762966088526801e-01,5.476179151824306043e-07,0.000000000000000000e+00,4.825979110501835700e-01,1.078235736937490455e-05
1.015103222292014218e-01,3.467540581415958778e-01,5.777238951095660423e-04,0.000000000000000000e+00,-2.864323767097677886e-01,2.130353885542224813e-03
6.532744170450865973e-01,1.017186621715444605e+00,1.833901685726778411e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.785378744796689010e-01,1.385621486307354377e+00,3.781978388615542460e-07,-1.964792041495039276e-01,5.276482109651415842e-01,4.789247136980823855e-02
1.556995311225616851e-01,1.077601689055903922e+00,1.377586049201296166e-07,0.000000000000000000e+00,1.814730835370039486e-01,2.247413286721487019e-03
1.068259181808142583e-01,4.184452820489065195e-01,2.825636349694072319e-05,0.000000000000000000e+00,3.142478780402129801e-01,2.691149680792605118e-04
1.291735706644921711e-01,7.198471516782209978e-01,3.318898159853765644e-05,1.420929191835713923e-01,0.000000000000000000e+00,1.679605490043297204e-04
1.455429982491464602e-01,9.406209480481064755e-01,2.443404830349072066e-05,0.000000000000000000e+00,4.516694285775099127e-01,2.465210640676074490e-03
1.459392172805111798e-01,9.459647378230396919e-01,3.396223401843632569e-08,-3.735392518625061387e-01,6.613613648295777470e-01,1.652095395792169998e-03
4.411309612614656289e-02,9.287233854327172633e-01,8.370652638960847380e-02,2.741511218311131204e-01,0.000000000000000000e+00,1.881332109264873793e+02
1.002549708247509191e-01,3.298231853969299521e-01,2.200902835436689469e-05,2.237405810953483620e-01,-4.954066992962214422e-01,6.469401145508906197e-05
1.359584639700988640e-01,8.113547285496115480e-01,2.784877437260216589e-03,0.000000000000000000e+00,3.078557582407759341e-01,5.431240886088857522e-02
9.868366190084358613e-02,3.086310065863458463e-01,7.904564255395942667e-04,0.000000000000000000e+00,-7.858093642489567543e-01,6.542581302777654949e-03
8.456254199009990979e-02,1.181800433155307667e-01,4.780439453070458988e-20,0.000000000000000000e+00,-4.778711869728797801e-01,3.700984949876164054e-02
1.440317810371342933e-01,9.202392236835835737e-01,5.136123077838464918e-02,0.000000000000000000e+00,3.389169273865753063e-01,5.915826165178003748e+00
8.374141586209264687e-02,4.674838699892842619e-01,2.417329219939282677e-03,0.000000000000000000e+00,-2.701626113342300850e-01,5.008877595184751952e-01
1.809887990779247280e-01,1.418677005529085378e+00,1.256834301612949265e-04,-5.295098919133454096e-01,7.317028273526394733e-01,3.831740106361714027e-02
7.646050646131594131e-02,3.062746220475862091e-01,2.900955286280432337e-06,0.000000000000000000e+00,1.168726439801630324e-01,6.482175885934812233e-04
7.443403317073533920e-02,6.679804890189293687e-01,3.165126906815791713e-04,0.000000000000000000e+00,4.088097283998301523e-01,1.204285527284182063e-03
9.247722144633585550e-02,2.249249995192545704e-01,1.115596193426526828e-02,2.424135328909934883e-01,-7.370029126772827954e-01,4.001672173199792570e-02
1.899556930125040066e-01,1.539613135112444686e+00,2.046693547532569332e-10,0.000000000000000000e+00,2.373924680783389141e-01,1.205852428314273006e-04
8.094889089487228295e-02,6.944287966556257630e-02,4.283885624155256422e-03,6.531380741809320600e-01,-9.143624658107140091e-01,1.776466260227068609e-03
1.015953067866213894e-01,1.925625336807279264e-01,9.481267539450292470e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.676248222907442099e-04
9.289348625307386476e-02,2.305391458419324691e-01,8.093784021380308683e-03,1.068481907432495132e-01,-6.514081121260132390e-01,3.257021068849633855e-02
1.383526902108686840e-01,8.436455593565894695e-01,2.786483993839863175e-05,2.416659165609765791e-01,0.000000000000000000e+00,1.250423276334712780e-03
